3.33333333e-06,-6.46910644
6.66666667e-06,-6.60876985
1e-05,-6.05558367
1.33333333e-05,-4.15615547
1.66666667e-05,-4.058843
2e-05,-4.06763269
2.33333333e-05,-2.59245915
2.66666667e-05,-2.30108509
3e-05,-1.42624679
3.33333333e-05,-0.526475654
3.66666667e-05,-0.0816888882
4e-05,1.3889009
4.33333333e-05,2.43254162
4.66666667e-05,2.69150424
5e-05,3.87231601
5.33333333e-05,5.23962353
5.66666667e-05,5.03733445
6e-05,5.76961369
6.33333333e-05,6.98566954
6.66666667e-05,7.48313655
7e-05,7.53523565
7.33333333e-05,8.49556095
7.66666667e-05,8.11281228
8e-05,8.78797909
8.33333333e-05,8.38505182
8.66666667e-05,8.62304191
9e-05,8.63873346
9.33333333e-05,8.58350777
9.66666667e-05,8.2380177
0.0001,7.77133938
0.000103333333,7.19668879
0.000106666667,7.05392424
0.00011,6.18426259
0.000113333333,5.60816104
0.000116666667,4.7853479
0.00012,3.32359392
0.000123333333,3.13587173
0.000126666667,2.69451592
0.00013,1.78022158
0.000133333333,1.61775665
0.000136666667,-0.21822382
0.00014,-1.16050082
0.000143333333,-1.97650748
0.000146666667,-2.32615873
0.00015,-3.16625555
0.000153333333,-4.00813986
0.000156666667,-4.13156125
0.00016,-4.13746455
0.000163333333,-5.37720643
0.000166666667,-5.82323896
0.00017,-6.03638926
0.000173333333,-6.1253069
0.000176666667,-6.40105744
0.00018,-6.96559691
0.000183333333,-6.7558554
0.000186666667,-6.50567363
0.00019,-6.18676164
0.000193333333,-6.26991963
0.000196666667,-5.29657795
0.0002,-5.27208246
0.000203333333,-4.43804129
0.000206666667,-4.72523915
0.00021,-3.5045484
0.000213333333,-3.77086212
0.000216666667,-1.94971331
0.00022,-1.63401201
0.000223333333,-1.30127297
0.000226666667,-0.0207765862
0.00023,0.334598619
0.000233333333,1.47783678
0.000236666667,2.26808169
0.00024,2.91112953
0.000243333333,3.30025225
0.000246666667,3.92242899
0.00025,4.6625906
0.000253333333,4.78292012
0.000256666667,5.30439449
0.00026,5.66035535
0.000263333333,5.54378443
0.000266666667,6.05898979
0.00027,6.02361219
0.000273333333,5.83233411
0.000276666667,5.69861575
0.00028,5.70185402
0.000283333333,5.36409179
0.000286666667,5.30616205
0.00029,4.43533186
0.000293333333,3.46346679
0.000296666667,2.76582899
0.0003,2.33083483
0.000303333333,1.91164899
0.000306666667,0.78614748
0.00031,0.494183793
0.000313333333,-0.468100636
0.000316666667,-1.09272305
0.00032,-2.24945764
0.000323333333,-2.80001911
0.000326666667,-4.0804532
0.00033,-4.95062433
0.000333333333,-5.89580568
0.000336666667,-6.69969011
0.00034,-6.79829871
0.000343333333,-6.9158609
0.000346666667,-7.76288597
0.00035,-8.55465787
0.000353333333,-8.90822715
0.000356666667,-9.7263233
0.00036,-9.81547587
0.000363333333,-10.0237541
0.000366666667,-9.89632115
0.00037,-9.8583838
0.000373333333,-9.87318337
0.000376666667,-9.93556645
0.00038,-9.35979849
0.000383333333,-8.89769402
0.000386666667,-8.84945531
0.00039,-8.29361639
0.000393333333,-7.49621278
0.000396666667,-6.78705022
0.0004,-6.05883391
0.000403333333,-5.57051671
0.000406666667,-4.92084838
0.00041,-3.79175944
0.000413333333,-2.4898475
0.000416666667,-2.04750661
0.00042,-0.956258334
0.000423333333,-0.309821179
0.000426666667,0.858031505
0.00043,1.85425165
0.000433333333,1.99287481
0.000436666667,3.11230308
0.00044,4.31552969
0.000443333333,4.4856532
0.000446666667,5.14128426
0.00045,5.00170148
0.000453333333,5.57889667
0.000456666667,5.82046553
0.00046,6.98964617
0.000463333333,6.55430398
0.000466666667,6.014655
0.00047,5.87135566
0.000473333333,5.8159935
0.000476666667,5.83037385
0.00048,4.79523618
0.000483333333,4.99666528
0.000486666667,4.43287373
0.00049,4.21100297
0.000493333333,3.51307723
0.000496666667,2.9642172
0.0005,1.87523063
0.000503333333,-2.3851066
0.000506666667,-0.675753693
0.00051,0.325959887
0.000513333333,2.04374334
0.000516666667,3.43824075
0.00052,4.63487799
0.000523333333,6.1628195
0.000526666667,7.29080118
0.00053,8.05068406
0.000533333333,9.78912042
0.000536666667,10.8064218
0.00054,11.7700833
0.000543333333,12.3617537
0.000546666667,13.9750808
0.00055,14.1033744
0.000553333333,14.3999404
0.000556666667,14.1328557
0.00056,14.2461563
0.000563333333,14.0523864
0.000566666667,13.6096343
0.00057,13.0844454
0.000573333333,12.27264
0.000576666667,11.7691187
0.00058,10.7710582
0.000583333333,9.23564935
